transaction_id,transaction_date,state,district,user_id,gender,age_group,bank_name,account_type,transaction_type,payment_method,upi_app,amount,merchant_category,is_government_payment,scheme_name,failure_status,device_type,internet_type
T0829,2025-02-25,Bihar,Chennai,U1828,Female,35-44,Axis,Savings,P2P,UPI,Paytm,1989,Food,No,PMJDY,Failed,Mobile,4G
T0830,2025-01-16,Tamil Nadu,Delhi,U1829,Male,45+,Axis,JanDhan,P2M,UPI,BHIM,9843,Food,No,PMJDY,Failed,Desktop,4G
T0831,2025-03-19,Tamil Nadu,Kolkata,U1830,Male,45+,ICICI,JanDhan,BillPay,UPI,GPay,8569,Transfer,Yes,Subsidy,Failed,Desktop,Broadband
T0832,2025-02-16,Karnataka,Ahmedabad,U1831,Male,18-24,PNB,Current,BillPay,UPI,GPay,3646,Food,No,Subsidy,Success,Mobile,5G
T0833,2025-03-17,Maharashtra,Jaipur,U1832,Male,45+,SBI,JanDhan,P2P,UPI,PhonePe,9097,Transfer,No,PMJDY,Success,Mobile,4G
T0834,2025-03-06,Rajasthan,Bangalore,U1833,Female,18-24,PNB,JanDhan,P2P,UPI,PhonePe,4341,Transfer,Yes,NULL,Success,Desktop,5G
T0835,2025-02-05,Karnataka,Jaipur,U1834,Male,45+,SBI,JanDhan,P2M,UPI,GPay,5968,Food,Yes,PMJDY,Success,Desktop,Broadband
T0836,2025-01-01,Rajasthan,Mumbai,U1835,Male,25-34,ICICI,JanDhan,P2P,UPI,PhonePe,6213,Bills,Yes,PMJDY,Failed,Desktop,5G
T0837,2025-03-26,West Bengal,Jaipur,U1836,Female,35-44,ICICI,JanDhan,P2P,UPI,GPay,3175,Bills,No,NULL,Failed,Desktop,3G
T0838,2025-01-26,Karnataka,Delhi,U1837,Male,18-24,HDFC,Savings,P2P,UPI,PhonePe,9883,Bills,No,PMJDY,Success,Desktop,3G
T0839,2025-01-09,Rajasthan,Mumbai,U1838,Male,18-24,SBI,Current,P2P,UPI,Paytm,8176,Bills,Yes,PMJDY,Failed,Mobile,3G
T0840,2025-01-29,Karnataka,Bangalore,U1839,Male,25-34,HDFC,Savings,P2P,UPI,GPay,6396,Bills,No,NULL,Failed,Mobile,5G
T0841,2025-01-23,Karnataka,Ahmedabad,U1840,Male,35-44,Axis,Current,BillPay,UPI,BHIM,7956,Electronics,Yes,NULL,Success,Mobile,4G
T0842,2025-01-15,Tamil Nadu,Delhi,U1841,Female,45+,SBI,Savings,BillPay,UPI,PhonePe,698,Shopping,Yes,Subsidy,Success,Mobile,3G
T0843,2025-01-31,Bihar,Patna,U1842,Male,45+,ICICI,JanDhan,P2M,UPI,BHIM,3438,Shopping,Yes,PMJDY,Failed,Desktop,3G
T0844,2025-01-04,Tamil Nadu,Jaipur,U1843,Male,35-44,ICICI,Savings,P2M,UPI,PhonePe,6483,Transfer,Yes,NULL,Failed,Desktop,4G
T0845,2025-01-21,Tamil Nadu,Kolkata,U1844,Female,18-24,SBI,Current,BillPay,UPI,PhonePe,2708,Transfer,Yes,NULL,Failed,Mobile,5G
T0846,2025-02-19,Rajasthan,Kolkata,U1845,Female,18-24,HDFC,Savings,P2M,UPI,BHIM,541,Electronics,Yes,Subsidy,Success,Desktop,Broadband
T0847,2025-02-05,Karnataka,Chennai,U1846,Female,25-34,PNB,Current,BillPay,UPI,GPay,9497,Food,Yes,PMJDY,Success,Desktop,Broadband
T0848,2025-02-18,Maharashtra,Chennai,U1847,Female,45+,Axis,Current,BillPay,UPI,PhonePe,1504,Food,No,Subsidy,Success,Desktop,5G
T0849,2025-03-11,Gujarat,Ahmedabad,U1848,Female,25-34,HDFC,Current,BillPay,UPI,Paytm,1459,Bills,No,PMJDY,Success,Mobile,5G
T0850,2025-02-28,Bihar,Jaipur,U1849,Male,25-34,Axis,Current,P2P,UPI,PhonePe,3015,Bills,Yes,NULL,Success,Mobile,3G
T0851,2025-02-12,Gujarat,Bangalore,U1850,Male,45+,PNB,JanDhan,P2M,UPI,GPay,3822,Electronics,Yes,PMJDY,Failed,Mobile,Broadband
T0852,2025-02-24,Gujarat,Jaipur,U1851,Female,35-44,ICICI,Savings,P2P,UPI,GPay,8026,Shopping,No,PMJDY,Failed,Mobile,5G
T0853,2025-02-12,Maharashtra,Delhi,U1852,Male,18-24,SBI,Savings,P2M,UPI,BHIM,5730,Transfer,No,PMJDY,Failed,Desktop,3G
T0854,2025-02-04,Tamil Nadu,Mumbai,U1853,Female,25-34,SBI,JanDhan,P2P,UPI,BHIM,2706,Bills,Yes,NULL,Success,Desktop,5G
T0855,2025-01-30,Delhi,Mumbai,U1854,Female,25-34,HDFC,Current,P2P,UPI,PhonePe,1249,Bills,No,NULL,Failed,Mobile,5G
T0856,2025-03-22,Gujarat,Patna,U1855,Male,25-34,SBI,Savings,P2P,UPI,PhonePe,8943,Bills,No,NULL,Success,Desktop,Broadband
T0857,2025-03-24,Karnataka,Mumbai,U1856,Male,18-24,HDFC,Current,P2P,UPI,Paytm,7393,Shopping,Yes,PMJDY,Success,Mobile,5G
T0858,2025-03-18,Tamil Nadu,Mumbai,U1857,Male,35-44,PNB,Current,P2M,UPI,Paytm,9531,Shopping,No,Subsidy,Success,Mobile,4G
T0859,2025-03-11,Gujarat,Delhi,U1858,Male,35-44,HDFC,Savings,BillPay,UPI,GPay,6161,Electronics,Yes,PMJDY,Success,Desktop,3G
T0860,2025-01-13,Maharashtra,Jaipur,U1859,Male,45+,ICICI,JanDhan,P2P,UPI,PhonePe,2911,Transfer,No,PMJDY,Success,Desktop,Broadband
T0861,2025-03-07,Rajasthan,Delhi,U1860,Female,45+,HDFC,JanDhan,BillPay,UPI,Paytm,5770,Bills,Yes,Subsidy,Success,Mobile,4G
T0862,2025-02-01,Delhi,Patna,U1861,Male,25-34,SBI,Current,P2P,UPI,Paytm,8236,Bills,Yes,Subsidy,Success,Mobile,3G
T0863,2025-01-21,Rajasthan,Ahmedabad,U1862,Female,18-24,Axis,JanDhan,P2P,UPI,BHIM,1294,Transfer,No,PMJDY,Failed,Mobile,3G
T0864,2025-01-04,Tamil Nadu,Jaipur,U1863,Male,18-24,HDFC,Savings,P2M,UPI,Paytm,9054,Shopping,Yes,PMJDY,Failed,Mobile,4G
T0865,2025-02-01,Maharashtra,Jaipur,U1864,Female,18-24,HDFC,JanDhan,P2P,UPI,BHIM,3881,Food,No,NULL,Success,Mobile,4G
T0866,2025-02-26,Rajasthan,Bangalore,U1865,Female,18-24,Axis,JanDhan,BillPay,UPI,PhonePe,4866,Transfer,No,NULL,Failed,Mobile,4G
T0867,2025-01-09,Bihar,Ahmedabad,U1866,Female,18-24,ICICI,JanDhan,P2P,UPI,Paytm,2191,Food,Yes,Subsidy,Success,Desktop,5G
T0868,2025-01-31,Maharashtra,Delhi,U1867,Male,45+,ICICI,JanDhan,P2P,UPI,BHIM,2632,Transfer,Yes,Subsidy,Failed,Mobile,3G
T0869,2025-02-01,Maharashtra,Jaipur,U1868,Female,18-24,HDFC,Savings,BillPay,UPI,PhonePe,3310,Transfer,No,NULL,Success,Mobile,3G
T0870,2025-03-16,Gujarat,Kolkata,U1869,Female,18-24,Axis,JanDhan,BillPay,UPI,Paytm,9974,Electronics,No,PMJDY,Failed,Mobile,5G
T0871,2025-01-18,Bihar,Jaipur,U1870,Male,18-24,HDFC,Savings,P2M,UPI,BHIM,5176,Electronics,No,PMJDY,Failed,Mobile,4G
T0872,2025-03-16,Tamil Nadu,Delhi,U1871,Female,35-44,Axis,JanDhan,P2P,UPI,PhonePe,6706,Electronics,No,PMJDY,Success,Mobile,4G
T0873,2025-03-02,Karnataka,Jaipur,U1872,Male,18-24,ICICI,Current,P2P,UPI,BHIM,1726,Bills,Yes,PMJDY,Failed,Desktop,4G
T0874,2025-03-02,Tamil Nadu,Kolkata,U1873,Male,25-34,Axis,Savings,BillPay,UPI,GPay,4184,Electronics,Yes,Subsidy,Success,Mobile,3G
T0875,2025-03-25,Bihar,Patna,U1874,Male,18-24,PNB,Savings,P2P,UPI,PhonePe,244,Shopping,Yes,Subsidy,Failed,Mobile,Broadband
T0876,2025-01-11,Maharashtra,Delhi,U1875,Male,18-24,PNB,JanDhan,BillPay,UPI,Paytm,3302,Shopping,No,NULL,Failed,Desktop,4G
T0877,2025-01-01,Delhi,Kolkata,U1876,Male,18-24,Axis,Current,P2M,UPI,PhonePe,683,Bills,Yes,NULL,Failed,Desktop,4G
T0878,2025-02-20,Bihar,Bangalore,U1877,Male,18-24,SBI,Current,P2P,UPI,GPay,1053,Electronics,Yes,NULL,Failed,Mobile,3G
T0879,2025-02-11,Bihar,Ahmedabad,U1878,Female,18-24,SBI,Current,P2P,UPI,PhonePe,5060,Shopping,No,NULL,Success,Desktop,3G
T0880,2025-01-29,Karnataka,Ahmedabad,U1879,Male,35-44,SBI,Savings,BillPay,UPI,BHIM,5616,Transfer,Yes,NULL,Success,Mobile,4G
T0881,2025-02-24,Tamil Nadu,Mumbai,U1880,Female,35-44,ICICI,Current,BillPay,UPI,Paytm,3826,Bills,Yes,PMJDY,Success,Mobile,4G
T0882,2025-03-17,Karnataka,Delhi,U1881,Female,18-24,SBI,Current,BillPay,UPI,Paytm,4792,Shopping,No,NULL,Failed,Desktop,Broadband
T0883,2025-01-30,Bihar,Delhi,U1882,Male,18-24,PNB,Current,BillPay,UPI,BHIM,7558,Bills,Yes,Subsidy,Failed,Mobile,5G
T0884,2025-02-14,Maharashtra,Bangalore,U1883,Female,25-34,HDFC,Savings,P2P,UPI,BHIM,2229,Food,No,Subsidy,Success,Desktop,4G
T0885,2025-01-09,Bihar,Delhi,U1884,Female,25-34,Axis,Savings,BillPay,UPI,BHIM,9975,Bills,No,NULL,Success,Desktop,3G
T0886,2025-01-27,West Bengal,Patna,U1885,Female,25-34,HDFC,JanDhan,BillPay,UPI,Paytm,7840,Food,No,Subsidy,Success,Desktop,4G
T0887,2025-02-24,West Bengal,Bangalore,U1886,Female,45+,PNB,Savings,P2P,UPI,BHIM,8729,Shopping,Yes,Subsidy,Failed,Desktop,Broadband
T0888,2025-02-23,West Bengal,Delhi,U1887,Male,18-24,Axis,Savings,P2M,UPI,GPay,6826,Shopping,Yes,Subsidy,Success,Desktop,Broadband
T0889,2025-02-14,Bihar,Bangalore,U1888,Female,18-24,ICICI,Current,P2M,UPI,BHIM,2359,Bills,No,PMJDY,Success,Mobile,3G
T0890,2025-02-05,Tamil Nadu,Ahmedabad,U1889,Female,45+,Axis,Savings,P2M,UPI,BHIM,152,Food,No,Subsidy,Success,Mobile,5G
T0891,2025-02-21,West Bengal,Mumbai,U1890,Female,18-24,ICICI,Savings,P2M,UPI,GPay,1148,Bills,No,NULL,Success,Mobile,Broadband
T0892,2025-03-30,Karnataka,Kolkata,U1891,Male,45+,Axis,JanDhan,BillPay,UPI,Paytm,2868,Food,Yes,Subsidy,Success,Mobile,Broadband
T0893,2025-01-15,Rajasthan,Jaipur,U1892,Male,25-34,HDFC,JanDhan,BillPay,UPI,BHIM,8202,Electronics,No,Subsidy,Success,Mobile,4G
T0894,2025-03-31,Karnataka,Patna,U1893,Male,18-24,Axis,JanDhan,BillPay,UPI,PhonePe,9253,Bills,No,NULL,Failed,Mobile,3G
T0895,2025-01-24,Tamil Nadu,Kolkata,U1894,Female,35-44,SBI,Current,P2P,UPI,BHIM,2787,Transfer,No,PMJDY,Success,Mobile,4G
T0896,2025-02-05,West Bengal,Patna,U1895,Female,18-24,PNB,JanDhan,BillPay,UPI,BHIM,80,Food,Yes,NULL,Failed,Desktop,4G
T0897,2025-01-13,Karnataka,Kolkata,U1896,Female,18-24,SBI,Savings,P2M,UPI,Paytm,3261,Transfer,Yes,PMJDY,Failed,Mobile,3G
T0898,2025-03-10,Delhi,Delhi,U1897,Female,35-44,Axis,Savings,P2M,UPI,GPay,6983,Shopping,No,Subsidy,Success,Mobile,3G
T0899,2025-03-20,West Bengal,Kolkata,U1898,Female,18-24,PNB,JanDhan,P2M,UPI,Paytm,3762,Electronics,No,PMJDY,Failed,Mobile,4G
T0900,2025-01-09,Maharashtra,Chennai,U1899,Female,25-34,Axis,JanDhan,BillPay,UPI,GPay,5557,Food,No,NULL,Success,Desktop,5G
T0901,2025-02-27,Maharashtra,Mumbai,U1900,Female,25-34,HDFC,JanDhan,BillPay,UPI,BHIM,2442,Bills,No,Subsidy,Failed,Mobile,5G
T0902,2025-02-15,Rajasthan,Patna,U1901,Male,18-24,SBI,Savings,P2P,UPI,PhonePe,3056,Bills,Yes,Subsidy,Failed,Desktop,5G
T0903,2025-03-26,Bihar,Bangalore,U1902,Female,25-34,Axis,Current,P2P,UPI,Paytm,5499,Electronics,No,Subsidy,Success,Desktop,5G
T0904,2025-01-10,Rajasthan,Jaipur,U1903,Male,35-44,HDFC,JanDhan,P2P,UPI,BHIM,6939,Shopping,No,NULL,Success,Desktop,4G
T0905,2025-02-08,Delhi,Chennai,U1904,Female,25-34,SBI,Current,P2M,UPI,BHIM,4207,Electronics,No,Subsidy,Success,Mobile,4G
T0906,2025-03-13,Gujarat,Patna,U1905,Female,35-44,PNB,JanDhan,P2M,UPI,GPay,6065,Bills,No,PMJDY,Success,Desktop,Broadband
T0907,2025-02-26,Bihar,Kolkata,U1906,Male,45+,Axis,JanDhan,P2M,UPI,BHIM,4959,Electronics,Yes,NULL,Failed,Desktop,5G
T0908,2025-03-15,Gujarat,Bangalore,U1907,Female,25-34,SBI,Savings,P2M,UPI,GPay,2379,Electronics,No,PMJDY,Failed,Mobile,Broadband
T0909,2025-02-08,Karnataka,Mumbai,U1908,Female,35-44,Axis,Savings,BillPay,UPI,BHIM,3705,Transfer,Yes,NULL,Failed,Desktop,3G
T0910,2025-02-27,Maharashtra,Mumbai,U1909,Male,18-24,ICICI,JanDhan,P2P,UPI,BHIM,5036,Bills,No,PMJDY,Failed,Desktop,4G
T0911,2025-03-15,Gujarat,Jaipur,U1910,Female,25-34,Axis,Current,BillPay,UPI,BHIM,5191,Shopping,No,NULL,Failed,Desktop,3G
T0912,2025-03-02,Delhi,Ahmedabad,U1911,Female,35-44,ICICI,JanDhan,BillPay,UPI,Paytm,3096,Electronics,Yes,NULL,Success,Desktop,5G
T0913,2025-02-09,Gujarat,Chennai,U1912,Female,45+,ICICI,Savings,P2M,UPI,PhonePe,2772,Transfer,No,PMJDY,Failed,Mobile,4G
T0914,2025-01-30,Tamil Nadu,Kolkata,U1913,Male,45+,ICICI,Current,P2M,UPI,Paytm,7254,Shopping,No,Subsidy,Success,Mobile,3G
T0915,2025-03-22,Tamil Nadu,Ahmedabad,U1914,Female,45+,PNB,JanDhan,P2M,UPI,Paytm,6056,Electronics,Yes,PMJDY,Success,Mobile,4G
T0916,2025-01-01,Delhi,Mumbai,U1915,Female,25-34,HDFC,JanDhan,BillPay,UPI,Paytm,8554,Food,Yes,NULL,Success,Desktop,4G
T0917,2025-04-01,Tamil Nadu,Ahmedabad,U1916,Female,45+,PNB,Savings,BillPay,UPI,PhonePe,5240,Electronics,Yes,PMJDY,Failed,Mobile,3G
T0918,2025-01-05,Karnataka,Patna,U1917,Female,45+,SBI,Current,BillPay,UPI,GPay,4503,Bills,No,NULL,Failed,Desktop,4G
T0919,2025-01-31,Tamil Nadu,Jaipur,U1918,Female,25-34,ICICI,Savings,P2P,UPI,GPay,9778,Bills,Yes,PMJDY,Failed,Mobile,3G
T0920,2025-04-01,Delhi,Kolkata,U1919,Female,18-24,PNB,JanDhan,P2M,UPI,BHIM,3085,Transfer,Yes,Subsidy,Success,Desktop,5G
T0921,2025-02-24,Gujarat,Kolkata,U1920,Female,45+,SBI,Current,P2P,UPI,GPay,3193,Transfer,Yes,PMJDY,Success,Desktop,5G
T0922,2025-02-26,Maharashtra,Patna,U1921,Female,35-44,ICICI,JanDhan,BillPay,UPI,GPay,3241,Food,No,Subsidy,Success,Mobile,3G
T0923,2025-02-13,Maharashtra,Chennai,U1922,Male,35-44,SBI,Current,P2P,UPI,GPay,8091,Transfer,Yes,Subsidy,Success,Mobile,5G
T0924,2025-03-12,Bihar,Kolkata,U1923,Male,18-24,ICICI,JanDhan,BillPay,UPI,PhonePe,2230,Food,Yes,Subsidy,Failed,Desktop,3G
T0925,2025-02-28,Tamil Nadu,Jaipur,U1924,Female,35-44,SBI,Current,BillPay,UPI,BHIM,1942,Shopping,No,Subsidy,Success,Mobile,5G
T0926,2025-01-16,Bihar,Kolkata,U1925,Female,45+,PNB,JanDhan,P2M,UPI,PhonePe,4358,Electronics,Yes,Subsidy,Failed,Desktop,4G
T0927,2025-03-13,Delhi,Jaipur,U1926,Female,25-34,PNB,JanDhan,P2P,UPI,Paytm,2538,Shopping,No,Subsidy,Success,Desktop,5G
T0928,2025-03-15,Karnataka,Delhi,U1927,Female,45+,Axis,Current,BillPay,UPI,PhonePe,3536,Electronics,No,NULL,Success,Desktop,3G
T0929,2025-01-11,Tamil Nadu,Kolkata,U1928,Female,18-24,Axis,Savings,P2M,UPI,BHIM,5233,Food,No,NULL,Success,Desktop,4G
T0930,2025-03-11,Rajasthan,Ahmedabad,U1929,Female,18-24,SBI,Savings,BillPay,UPI,PhonePe,8637,Electronics,Yes,Subsidy,Success,Mobile,Broadband
T0931,2025-01-09,Karnataka,Bangalore,U1930,Female,35-44,SBI,Current,P2P,UPI,PhonePe,2816,Transfer,No,PMJDY,Failed,Desktop,5G
T0932,2025-02-28,Maharashtra,Bangalore,U1931,Female,25-34,PNB,Current,P2P,UPI,BHIM,1673,Electronics,Yes,Subsidy,Failed,Desktop,5G
T0933,2025-03-17,West Bengal,Bangalore,U1932,Male,45+,ICICI,Savings,BillPay,UPI,BHIM,7902,Food,No,PMJDY,Failed,Desktop,Broadband
T0934,2025-01-09,Tamil Nadu,Mumbai,U1933,Female,45+,PNB,Current,P2M,UPI,Paytm,4760,Bills,No,Subsidy,Success,Desktop,4G
T0935,2025-03-07,Bihar,Mumbai,U1934,Female,45+,ICICI,JanDhan,BillPay,UPI,BHIM,680,Shopping,No,PMJDY,Failed,Mobile,3G
T0936,2025-01-29,Bihar,Jaipur,U1935,Female,18-24,PNB,Savings,P2P,UPI,BHIM,8139,Electronics,No,Subsidy,Success,Desktop,4G
T0937,2025-03-22,Delhi,Jaipur,U1936,Male,35-44,PNB,JanDhan,P2P,UPI,BHIM,4133,Food,Yes,Subsidy,Failed,Desktop,3G
T0938,2025-01-24,Gujarat,Jaipur,U1937,Male,45+,SBI,Current,P2P,UPI,Paytm,8212,Food,No,NULL,Success,Desktop,Broadband
T0939,2025-01-10,Maharashtra,Mumbai,U1938,Female,18-24,SBI,JanDhan,BillPay,UPI,BHIM,9065,Shopping,No,Subsidy,Success,Mobile,Broadband
T0940,2025-01-18,Tamil Nadu,Chennai,U1939,Female,25-34,SBI,Savings,P2M,UPI,BHIM,2082,Food,No,NULL,Failed,Mobile,5G
T0941,2025-01-13,Bihar,Ahmedabad,U1940,Male,18-24,Axis,Current,BillPay,UPI,BHIM,5854,Bills,No,Subsidy,Failed,Mobile,4G
T0942,2025-03-22,Tamil Nadu,Jaipur,U1941,Male,25-34,HDFC,JanDhan,P2M,UPI,Paytm,8855,Shopping,Yes,NULL,Failed,Desktop,3G
T0943,2025-01-24,Maharashtra,Patna,U1942,Female,35-44,SBI,JanDhan,P2M,UPI,Paytm,8775,Electronics,No,PMJDY,Failed,Desktop,Broadband
T0944,2025-02-05,Karnataka,Chennai,U1943,Male,18-24,SBI,JanDhan,BillPay,UPI,BHIM,8783,Shopping,Yes,Subsidy,Failed,Mobile,5G
T0945,2025-03-08,Karnataka,Kolkata,U1944,Female,18-24,Axis,Current,P2P,UPI,BHIM,5413,Shopping,Yes,PMJDY,Failed,Mobile,3G
T0946,2025-03-14,Delhi,Patna,U1945,Male,25-34,HDFC,Current,BillPay,UPI,PhonePe,2884,Bills,No,PMJDY,Failed,Mobile,Broadband
T0947,2025-01-09,Bihar,Patna,U1946,Male,35-44,PNB,Savings,P2M,UPI,PhonePe,346,Food,No,NULL,Failed,Mobile,4G
T0948,2025-03-20,West Bengal,Jaipur,U1947,Female,18-24,ICICI,Savings,P2P,UPI,BHIM,1657,Food,Yes,PMJDY,Success,Desktop,5G
T0949,2025-03-01,West Bengal,Patna,U1948,Male,18-24,HDFC,Savings,P2M,UPI,BHIM,7259,Food,No,PMJDY,Success,Desktop,5G
T0950,2025-03-02,Rajasthan,Mumbai,U1949,Male,35-44,HDFC,JanDhan,P2P,UPI,BHIM,4945,Bills,Yes,PMJDY,Failed,Desktop,4G
T0951,2025-01-21,Delhi,Bangalore,U1950,Female,45+,SBI,Savings,P2M,UPI,Paytm,935,Food,Yes,PMJDY,Success,Mobile,4G
T0952,2025-01-02,Gujarat,Delhi,U1951,Male,45+,Axis,Current,BillPay,UPI,GPay,5259,Shopping,Yes,PMJDY,Failed,Mobile,4G
T0953,2025-02-23,West Bengal,Patna,U1952,Male,25-34,Axis,JanDhan,P2M,UPI,PhonePe,5647,Shopping,No,PMJDY,Success,Mobile,5G
T0954,2025-03-19,Tamil Nadu,Patna,U1953,Female,45+,SBI,Savings,BillPay,UPI,PhonePe,9243,Food,No,PMJDY,Failed,Mobile,4G
T0955,2025-01-05,Delhi,Patna,U1954,Female,35-44,HDFC,Savings,P2M,UPI,GPay,9878,Food,Yes,Subsidy,Failed,Desktop,4G
T0956,2025-03-07,Gujarat,Mumbai,U1955,Female,18-24,PNB,Current,P2M,UPI,BHIM,201,Shopping,No,PMJDY,Success,Mobile,5G
T0957,2025-01-19,Tamil Nadu,Delhi,U1956,Male,35-44,HDFC,Savings,P2M,UPI,Paytm,7648,Food,No,PMJDY,Failed,Mobile,3G
T0958,2025-03-10,Delhi,Mumbai,U1957,Male,35-44,SBI,Current,P2P,UPI,Paytm,1973,Shopping,No,PMJDY,Success,Desktop,3G
T0959,2025-01-26,Karnataka,Patna,U1958,Female,45+,SBI,Current,P2P,UPI,PhonePe,644,Bills,Yes,NULL,Success,Desktop,3G
T0960,2025-01-19,Gujarat,Patna,U1959,Female,18-24,Axis,Savings,P2P,UPI,GPay,3370,Food,No,NULL,Success,Mobile,3G
T0961,2025-02-09,Rajasthan,Kolkata,U1960,Male,18-24,Axis,JanDhan,P2M,UPI,PhonePe,9566,Shopping,Yes,PMJDY,Success,Desktop,5G
T0962,2025-02-21,Delhi,Kolkata,U1961,Female,35-44,Axis,Savings,P2P,UPI,GPay,4899,Food,Yes,NULL,Failed,Mobile,3G
T0963,2025-03-08,Rajasthan,Delhi,U1962,Male,18-24,HDFC,Current,P2P,UPI,BHIM,6133,Bills,No,Subsidy,Failed,Desktop,Broadband
T0964,2025-03-13,Delhi,Patna,U1963,Female,45+,PNB,JanDhan,BillPay,UPI,GPay,8146,Food,Yes,PMJDY,Failed,Desktop,4G
T0965,2025-02-08,West Bengal,Chennai,U1964,Female,45+,SBI,JanDhan,P2P,UPI,BHIM,2480,Electronics,No,Subsidy,Success,Desktop,3G
T0966,2025-01-20,Karnataka,Chennai,U1965,Male,45+,SBI,JanDhan,P2M,UPI,BHIM,8446,Transfer,No,Subsidy,Success,Mobile,3G
T0967,2025-02-22,Delhi,Mumbai,U1966,Male,35-44,PNB,JanDhan,P2M,UPI,PhonePe,9094,Shopping,No,PMJDY,Success,Mobile,5G
T0968,2025-03-16,Tamil Nadu,Patna,U1967,Female,45+,ICICI,Current,P2M,UPI,BHIM,9498,Bills,No,PMJDY,Failed,Desktop,5G
T0969,2025-03-23,Gujarat,Mumbai,U1968,Female,25-34,HDFC,Savings,P2M,UPI,GPay,6121,Food,Yes,NULL,Failed,Mobile,4G
T0970,2025-03-17,Bihar,Delhi,U1969,Female,45+,PNB,Current,P2P,UPI,BHIM,9844,Transfer,No,PMJDY,Failed,Mobile,Broadband
T0971,2025-01-26,Bihar,Bangalore,U1970,Female,35-44,SBI,Current,BillPay,UPI,BHIM,9704,Shopping,No,PMJDY,Success,Desktop,4G
T0972,2025-01-10,Delhi,Bangalore,U1971,Female,18-24,SBI,Savings,P2M,UPI,Paytm,6383,Shopping,Yes,PMJDY,Success,Desktop,3G
T0973,2025-01-17,Gujarat,Ahmedabad,U1972,Female,45+,ICICI,JanDhan,P2P,UPI,Paytm,1285,Food,No,NULL,Failed,Desktop,4G
T0974,2025-01-04,Maharashtra,Patna,U1973,Female,25-34,HDFC,JanDhan,P2M,UPI,BHIM,3340,Electronics,Yes,NULL,Success,Desktop,4G
T0975,2025-01-27,West Bengal,Patna,U1974,Female,35-44,Axis,Savings,P2M,UPI,BHIM,6846,Food,Yes,Subsidy,Success,Mobile,5G
T0976,2025-01-05,Maharashtra,Patna,U1975,Female,18-24,Axis,Savings,P2M,UPI,BHIM,6615,Shopping,Yes,PMJDY,Failed,Mobile,4G
T0977,2025-03-19,Tamil Nadu,Ahmedabad,U1976,Male,25-34,SBI,Current,P2M,UPI,GPay,4226,Transfer,Yes,Subsidy,Success,Desktop,Broadband
T0978,2025-03-12,Rajasthan,Delhi,U1977,Male,35-44,PNB,JanDhan,P2M,UPI,GPay,2866,Bills,Yes,Subsidy,Failed,Desktop,3G
T0979,2025-03-25,West Bengal,Ahmedabad,U1978,Male,35-44,HDFC,Savings,P2M,UPI,GPay,1022,Shopping,Yes,NULL,Success,Mobile,5G
T0980,2025-01-05,Maharashtra,Delhi,U1979,Female,45+,Axis,Savings,P2M,UPI,PhonePe,4052,Electronics,No,NULL,Success,Desktop,Broadband
T0981,2025-01-27,Gujarat,Chennai,U1980,Male,35-44,Axis,JanDhan,BillPay,UPI,Paytm,173,Food,Yes,Subsidy,Failed,Mobile,4G
T0982,2025-03-21,Delhi,Kolkata,U1981,Male,18-24,PNB,Savings,P2M,UPI,PhonePe,9058,Bills,Yes,NULL,Failed,Desktop,4G
T0983,2025-01-30,Bihar,Jaipur,U1982,Female,25-34,SBI,Savings,P2M,UPI,PhonePe,5551,Food,Yes,PMJDY,Failed,Desktop,3G
T0984,2025-03-21,Gujarat,Ahmedabad,U1983,Male,25-34,ICICI,Savings,P2M,UPI,PhonePe,3913,Bills,No,NULL,Failed,Desktop,Broadband
T0985,2025-03-16,Rajasthan,Mumbai,U1984,Male,35-44,SBI,Savings,P2P,UPI,BHIM,895,Shopping,Yes,Subsidy,Failed,Desktop,4G
T0986,2025-01-29,Gujarat,Kolkata,U1985,Male,18-24,ICICI,Current,BillPay,UPI,GPay,6159,Shopping,No,NULL,Failed,Mobile,3G
T0987,2025-01-01,Maharashtra,Mumbai,U1986,Female,18-24,SBI,Current,P2M,UPI,BHIM,8015,Transfer,No,PMJDY,Success,Mobile,Broadband
T0988,2025-02-13,West Bengal,Jaipur,U1987,Female,45+,PNB,Savings,P2P,UPI,BHIM,8659,Bills,Yes,NULL,Failed,Mobile,5G
T0989,2025-01-31,West Bengal,Bangalore,U1988,Male,35-44,ICICI,Current,P2P,UPI,PhonePe,6694,Bills,No,Subsidy,Success,Desktop,5G
T0990,2025-01-10,Tamil Nadu,Delhi,U1989,Female,35-44,SBI,JanDhan,P2P,UPI,GPay,9395,Bills,Yes,PMJDY,Failed,Mobile,3G
T0991,2025-01-14,Rajasthan,Bangalore,U1990,Female,25-34,ICICI,Savings,P2M,UPI,Paytm,9461,Electronics,No,Subsidy,Success,Mobile,3G
T0992,2025-02-01,Gujarat,Chennai,U1991,Male,35-44,Axis,Current,BillPay,UPI,BHIM,388,Shopping,No,PMJDY,Success,Mobile,4G
T0993,2025-01-19,Rajasthan,Delhi,U1992,Female,45+,Axis,JanDhan,BillPay,UPI,PhonePe,289,Shopping,No,PMJDY,Success,Mobile,Broadband
T0994,2025-03-07,Rajasthan,Chennai,U1993,Female,25-34,HDFC,Savings,P2M,UPI,BHIM,7392,Electronics,Yes,Subsidy,Success,Desktop,3G
